time,lat,lon,depth,prochloro_abundance,synecho_abundance
1994-10-14,0,-168.31,50,94940,6340
1994-10-14,0,-168.31,60,78490,5400
1994-10-14,0,-168.31,80,77240,5010
1994-10-14,0,-168.31,88,42000,2540
1994-10-14,0,-168.31,99,25850,1800
1994-10-14,0,-168.31,117,14620,730
1994-10-14,0,-168.31,139,8710,130
1994-10-14,0,-168.31,160,260,NA
1994-10-14,0,-168.31,180,420,NA
1994-10-15,0,-166.36,2,262000,26090
1994-10-15,0,-166.36,19,317000,27620
1994-10-15,0,-166.36,39,262000,21290
1994-10-15,0,-166.36,49,211000,15890
1994-10-15,0,-166.36,59,148000,11030
1994-10-15,0,-166.36,79,54530,5970
1994-10-15,0,-166.36,99,17940,1840
1994-10-15,0,-166.36,109,8960,1020
1994-10-15,0,-166.36,118,2410,110
1994-10-15,0,-166.36,138,9450,20
1994-10-15,0,-166.36,159,2710,NA
1994-10-15,0,-166.36,177,300,NA
1994-10-15,0,-164.3,2,207000,16520
1994-10-15,0,-164.3,18,203000,17870
1994-10-15,0,-164.3,30,173000,14560
1994-10-15,0,-164.3,39,123000,9110
1994-10-15,0,-164.3,48,78400,3910
1994-10-15,0,-164.3,60,50870,1320
1994-10-15,0,-164.3,80,27140,1480
1994-10-15,0,-164.3,99,7900,240
1994-10-15,0,-164.3,119,5440,60
1994-10-15,0,-164.3,140,8350,NA
1994-10-15,0,-164.3,159,1040,NA
1994-10-15,0,-164.3,179,300,NA
1994-10-16,0,-162.41,3,170000,12080
1994-10-16,0,-162.41,19,173000,13070
1994-10-16,0,-162.41,39,190000,8300
1994-10-16,0,-162.41,49,135000,4980
1994-10-16,0,-162.41,60,81810,1420
1994-10-16,0,-162.41,79,58360,230
1994-10-16,0,-162.41,99,22310,230
1994-10-16,0,-162.41,119,12850,250
1994-10-16,0,-162.41,129,8150,260
1994-10-16,0,-162.41,139,6200,NA
1994-10-16,0,-162.41,158,180,NA
1994-10-16,0,-160.36,1,194000,14110
1994-10-16,0,-160.36,19,178000,13380
1994-10-16,0,-160.36,29,174000,12060
1994-10-16,0,-160.36,40,147000,9870
1994-10-16,0,-160.36,50,118000,6520
1994-10-16,0,-160.36,60,1.00E+05,5070
1994-10-16,0,-160.36,80,49400,380
1994-10-16,0,-160.36,100,30290,190
1994-10-16,0,-160.36,120,11910,NA
1994-10-16,0,-160.36,138,6510,NA
1994-10-16,0,-160.36,184,950,NA
1994-10-17,0,-158.56,3,164000,12610
1994-10-17,0,-158.56,19,199000,16220
1994-10-17,0,-158.56,29,218000,16310
1994-10-17,0,-158.56,39,208000,14220
1994-10-17,0,-158.56,49,170000,11010
1994-10-17,0,-158.56,60,126000,6340
1994-10-17,0,-158.56,80,35520,520
1994-10-17,0,-158.56,121,9610,NA
1994-10-17,0,-158.56,139,8050,NA
1994-10-17,0,-158.56,158,2370,NA
1994-10-17,0,-158.56,99,9360,310
1994-10-17,0,-156.56,3,115000,13900
1994-10-17,0,-156.56,19,282000,16800
1994-10-17,0,-156.56,29,176000,9730
1994-10-17,0,-156.56,39,154000,7190
1994-10-17,0,-156.56,50,148000,5410
1994-10-17,0,-156.56,60,NA,2300
1994-10-17,0,-156.56,80,56070,2250
1994-10-17,0,-156.56,99,16840,110
1994-10-17,0,-156.56,119,10600,100
1994-10-17,0,-156.56,140,7830,60
1994-10-17,0,-156.56,159,340,NA
1994-10-17,0,-156.56,179,280,NA
1994-10-18,0,-155.05,5,176000,10540
1994-10-18,0,-155.05,20,171000,9640
1994-10-18,0,-155.05,29,172000,10220
1994-10-18,0,-155.05,49,159000,9050
1994-10-18,0,-155.05,59,144000,6990
1994-10-18,0,-155.05,79,81220,1820
1994-10-18,0,-155.05,99,35890,450
1994-10-18,0,-155.05,119,8290,60
1994-10-18,0,-155.05,138,1830,NA
1994-10-18,0,-155.05,159,190,NA
1994-10-18,0,-153.01,2,142000,7800
1994-10-18,0,-153.01,20,151000,8800
1994-10-18,0,-153.01,30,146000,7950
1994-10-18,0,-153.01,39,143000,8220
1994-10-18,0,-153.01,49,142000,7420
1994-10-18,0,-153.01,58,130000,6080
1994-10-18,0,-153.01,79,105000,5300
1994-10-18,0,-153.01,99,20470,110
1994-10-18,0,-153.01,120,13060,140
1994-10-18,0,-153.01,140,7470,NA
1994-10-18,0,-153.01,159,1520,NA
1994-10-18,0,-153.01,179,950,NA
1994-10-19,0,-150.22,3,145000,7540
1994-10-19,0,-150.22,9,149000,7650
1994-10-19,0,-150.22,20,148000,7760
1994-10-19,0,-150.22,29,146000,8040
1994-10-19,0,-150.22,39,147000,8130
1994-10-19,0,-150.22,49,150000,7010
1994-10-19,0,-150.22,58,111000,5630
1994-10-19,0,-150.22,70,60630,1450
1994-10-19,0,-150.22,79,47140,750
1994-10-19,0,-150.22,99,19860,130
1994-10-19,0,-150.22,120,11380,NA
1994-10-19,0,-150.22,150,3160,NA
1994-10-19,0.01,-150.17,3,121000,6890
1994-10-19,0.01,-150.17,19,130000,7680
1994-10-19,0.01,-150.17,28,128000,7110
1994-10-19,0.01,-150.17,39,126000,7040
1994-10-19,0.01,-150.17,58,110000,5570
1994-10-19,0.01,-150.17,70,90710,4350
1994-10-19,0.01,-150.17,80,51400,1060
1994-10-19,0.01,-150.17,99,25340,260
1994-10-19,0.01,-150.17,119,13100,NA
1994-10-19,0.01,-150.17,140,10030,NA
1994-10-20,0.01,-150.14,2,130000,9660
1994-10-20,0.01,-150.14,10,131000,10480
1994-10-20,0.01,-150.14,20,137000,10110
1994-10-20,0.01,-150.14,30,133000,10080
1994-10-20,0.01,-150.14,39,148000,10580
1994-10-20,0.01,-150.14,60,104000,4730
1994-10-20,0.01,-150.14,69,78780,2950
1994-10-20,0.01,-150.14,79,25070,300
1994-10-20,0.01,-150.14,100,12020,40
1994-10-20,0.01,-150.14,120,9120,NA
1994-10-20,0.01,-150.14,141,6350,NA
1994-10-20,0.01,-150.14,160,230,NA
1994-10-20,0.01,-150.14,49,133000,7280
1994-10-20,0.01,-150.13,2,154000,8100
1994-10-20,0.01,-150.13,9,157000,7680
1994-10-20,0.01,-150.13,20,152000,7810
1994-10-20,0.01,-150.13,30,153000,8260
1994-10-20,0.01,-150.13,39,156000,8370
1994-10-20,0.01,-150.13,49,135000,7030
1994-10-20,0.01,-150.13,60,135000,7090
1994-10-20,0.01,-150.13,69,102000,4550
1994-10-20,0.01,-150.13,80,70000,2410
1994-10-20,0.01,-150.13,100,20360,160
1994-10-20,0.01,-150.13,121,11020,NA
1994-10-20,0.01,-150.13,152,7070,NA
1994-10-20,0.01,-150.12,4,171000,9530
1994-10-20,0.01,-150.12,19,167000,8770
1994-10-20,0.01,-150.12,29,166000,8520
1994-10-20,0.01,-150.12,39,159000,8710
1994-10-20,0.01,-150.12,50,139000,7260
1994-10-20,0.01,-150.12,59,90400,4290
1994-10-20,0.01,-150.12,69,73380,2440
1994-10-20,0.01,-150.12,79,33450,400
1994-10-20,0.01,-150.12,98,15690,120
1994-10-20,0.01,-150.12,120,11140,40
1994-10-20,0.01,-150.12,139,7440,NA
1994-10-20,0.01,-150.12,160,360,NA
1994-10-20,0.01,-150.06,4,123000,7470
1994-10-20,0.01,-150.06,20,129000,6800
1994-10-20,0.01,-150.06,30,128000,7340
1994-10-20,0.01,-150.06,39,122000,6510
1994-10-20,0.01,-150.06,59,114000,6270
1994-10-20,0.01,-150.06,69,87800,3830
1994-10-20,0.01,-150.06,79,46830,890
1994-10-20,0.01,-150.06,100,20440,170
1994-10-20,0.01,-150.06,118,11590,NA
1994-10-20,0.01,-150.06,139,3990,NA
1994-10-21,0.01,-150.04,3,119000,10320
1994-10-21,0.01,-150.04,20,126000,10640
1994-10-21,0.01,-150.04,30,143000,10710
1994-10-21,0.01,-150.04,39,167000,10230
1994-10-21,0.01,-150.04,59,138000,7860
1994-10-21,0.01,-150.04,69,120000,6000
1994-10-21,0.01,-150.04,79,99080,4260
1994-10-21,0.01,-150.04,99,43210,290
1994-10-21,0.01,-150.04,120,16960,60
1994-10-21,0.01,-150.04,140,7820,NA
1994-10-21,0.01,-150.04,49,150000,8660
1994-10-21,0.01,-150.02,5,171000,9160
1994-10-21,0.01,-150.02,19,178000,9570
1994-10-21,0.01,-150.02,29,177000,10530
1994-10-21,0.01,-150.02,40,175000,9780
1994-10-21,0.01,-150.02,49,152000,7290
1994-10-21,0.01,-150.02,60,142000,7240
1994-10-21,0.01,-150.02,70,114000,5150
1994-10-21,0.01,-150.02,80,82990,3090
1994-10-21,0.01,-150.02,99,35800,400
1994-10-21,0.01,-150.02,120,12440,NA
1994-10-21,0.01,-150.02,140,7630,NA
1994-10-21,0.01,-150.02,149,3560,NA
1994-10-21,0.01,-150.02,159,680,NA
1994-10-21,0.01,-150,2,163000,8770
1994-10-21,0.01,-150,9,166000,8590
1994-10-21,0.01,-150,20,168000,9050
1994-10-21,0.01,-150,29,168000,9260
1994-10-21,0.01,-150,39,165000,8760
1994-10-21,0.01,-150,49,149000,7840
1994-10-21,0.01,-150,59,133000,7080
1994-10-21,0.01,-150,69,112000,4950
1994-10-21,0.01,-150,79,86570,3340
1994-10-21,0.01,-150,99,38740,310
1994-10-21,0.01,-150,118,17460,NA
1994-10-21,0.01,-150,150,16930,NA
1994-10-21,0.01,-149.57,2,112000,6150
1994-10-21,0.01,-149.57,20,144000,8730
1994-10-21,0.01,-149.57,30,137000,7590
1994-10-21,0.01,-149.57,40,136000,7470
1994-10-21,0.01,-149.57,59,125000,6630
1994-10-21,0.01,-149.57,70,106000,5660
1994-10-21,0.01,-149.57,79,71050,2680
1994-10-21,0.01,-149.57,101,33040,220
1994-10-21,0.01,-149.57,120,14610,NA
1994-10-21,0.01,-149.57,139,10870,NA
1994-10-21,0.01,-149.57,159,1070,NA
1994-10-22,-0.07,-149.48,3,130000,7030
1994-10-22,-0.07,-149.48,21,135000,8040
1994-10-22,-0.07,-149.48,30,139000,7280
1994-10-22,-0.07,-149.48,40,130000,7480
1994-10-22,-0.07,-149.48,59,106000,5370
1994-10-22,-0.07,-149.48,69,54700,2240
1994-10-22,-0.07,-149.48,78,27050,240
1994-10-22,-0.07,-149.48,101,14050,40
1994-10-22,-0.07,-149.48,119,11520,NA
1994-10-22,-0.07,-149.48,140,8270,NA
1994-10-22,-0.01,-149.52,4,171000,9550
1994-10-22,-0.01,-149.52,20,184000,9380
1994-10-22,-0.01,-149.52,30,205000,10290
1994-10-22,-0.01,-149.52,50,110000,5740
1994-10-22,-0.01,-149.52,60,83770,3820
1994-10-22,-0.01,-149.52,69,40260,1110
1994-10-22,-0.01,-149.52,80,27450,290
1994-10-22,-0.01,-149.52,99,18280,30
1994-10-22,-0.01,-149.52,119,10860,NA
1994-10-22,-0.01,-149.52,139,9550,NA
1994-10-22,-0.01,-149.52,2,174000,9380
1994-10-22,-0.01,-149.52,9,165000,8350
1994-10-22,-0.01,-149.52,19,177000,9460
1994-10-22,-0.01,-149.52,30,175000,9020
1994-10-22,-0.01,-149.52,38,146000,7360
1994-10-22,-0.01,-149.52,48,104000,5660
1994-10-22,-0.01,-149.52,59,66030,3240
1994-10-22,-0.01,-149.52,69,33200,500
1994-10-22,-0.01,-149.52,81,24200,150
1994-10-22,-0.01,-149.52,100,17730,150
1994-10-22,-0.01,-149.52,119,10490,NA
1994-10-22,-0.01,-149.52,149,5230,NA
1994-10-22,0,-149.55,2,132000,11620
1994-10-22,0,-149.55,20,180000,13440
1994-10-22,0,-149.55,30,187000,11840
1994-10-22,0,-149.55,39,190000,11100
1994-10-22,0,-149.55,60,151000,7960
1994-10-22,0,-149.55,69,88010,3900
1994-10-22,0,-149.55,78,60610,1680
1994-10-22,0,-149.55,100,21520,110
1994-10-22,0,-149.55,49,125000,6190
1994-10-22,0,-149.55,120,11550,NA
1994-10-22,0,-149.55,140,9250,NA
1994-10-23,-0.19,-149.4,3,133000,8050
1994-10-23,-0.19,-149.4,20,148000,8260
1994-10-23,-0.19,-149.4,29,148000,8040
1994-10-23,-0.19,-149.4,39,144000,8000
1994-10-23,-0.19,-149.4,60,127000,6990
1994-10-23,-0.19,-149.4,70,102000,5300
1994-10-23,-0.19,-149.4,80,25480,360
1994-10-23,-0.19,-149.4,100,12740,NA
1994-10-23,-0.19,-149.4,120,13500,NA
1994-10-23,-0.19,-149.4,139,7790,NA
1994-10-23,-0.16,-149.45,3,114000,10090
1994-10-23,-0.16,-149.45,20,144000,10410
1994-10-23,-0.16,-149.45,30,183000,12140
1994-10-23,-0.16,-149.45,41,179000,12110
1994-10-23,-0.16,-149.45,50,180000,10320
1994-10-23,-0.16,-149.45,59,119000,6270
1994-10-23,-0.16,-149.45,69,54330,1730
1994-10-23,-0.16,-149.45,78,29920,250
1994-10-23,-0.16,-149.45,100,13210,40
1994-10-23,-0.16,-149.45,120,9840,NA
1994-10-23,-0.16,-149.45,139,900,NA
1994-10-23,-0.13,-149.44,5,205000,12040
1994-10-23,-0.13,-149.44,20,210000,11940
1994-10-23,-0.13,-149.44,30,210000,12080
1994-10-23,-0.13,-149.44,39,176000,9490
1994-10-23,-0.13,-149.44,49,141000,6770
1994-10-23,-0.13,-149.44,60,82960,3480
1994-10-23,-0.13,-149.44,69,43200,1230
1994-10-23,-0.13,-149.44,79,33370,100
1994-10-23,-0.13,-149.44,99,14860,90
1994-10-23,-0.13,-149.44,120,11050,NA
1994-10-23,-0.13,-149.44,143,6690,NA
1994-10-23,-0.13,-149.42,2,187000,10480
1994-10-23,-0.13,-149.42,9,165000,8940
1994-10-23,-0.13,-149.42,19,169000,9560
1994-10-23,-0.13,-149.42,29,177000,10000
1994-10-23,-0.13,-149.42,39,186000,10610
1994-10-23,-0.13,-149.42,50,140000,7610
1994-10-23,-0.13,-149.42,60,61550,2910
1994-10-23,-0.13,-149.42,69,39470,1100
1994-10-23,-0.13,-149.42,79,28940,220
1994-10-23,-0.13,-149.42,100,12930,110
1994-10-23,-0.13,-149.42,120,12550,NA
1994-10-23,-0.13,-149.42,149,1710,NA
1994-10-24,-0.25,-149.29,2,109000,7420
1994-10-24,-0.25,-149.29,20,112000,7240
1994-10-24,-0.25,-149.29,30,123000,7940
1994-10-24,-0.25,-149.29,40,121000,7360
1994-10-24,-0.25,-149.29,61,94890,5570
1994-10-24,-0.25,-149.29,69,89990,5700
1994-10-24,-0.25,-149.29,79,71090,3690
1994-10-24,-0.25,-149.29,98,26580,320
1994-10-24,-0.25,-149.29,120,15100,NA
1994-10-24,-0.25,-149.29,140,5690,NA
1994-10-24,-0.22,-149.35,2,135000,7410
1994-10-24,-0.22,-149.35,9,134000,7870
1994-10-24,-0.22,-149.35,18,140000,8280
1994-10-24,-0.22,-149.35,30,139000,8140
1994-10-24,-0.22,-149.35,39,139000,7740
1994-10-24,-0.22,-149.35,49,139000,8250
1994-10-24,-0.22,-149.35,60,136000,7528
1994-10-24,-0.22,-149.35,69,111000,6610
1994-10-24,-0.22,-149.35,79,39690,1670
1994-10-24,-0.22,-149.35,103,20220,40
1994-10-24,-0.22,-149.35,122,12400,NA
1994-10-24,-0.21,-149.36,2,111000,9360
1994-10-24,-0.21,-149.36,20,116000,9870
1994-10-24,-0.21,-149.36,30,150000,11210
1994-10-24,-0.21,-149.36,39,141000,9760
1994-10-24,-0.21,-149.36,60,115000,7290
1994-10-24,-0.21,-149.36,70,110000,6280
1994-10-24,-0.21,-149.36,80,32140,550
1994-10-24,-0.21,-149.36,101,16430,100
1994-10-24,-0.21,-149.36,121,13580,NA
1994-10-24,-0.21,-149.36,140,7300,NA
1994-10-24,-0.2,-149.35,3,159000,8740
1994-10-24,-0.2,-149.35,20,158000,8950
1994-10-24,-0.2,-149.35,29,148000,8430
1994-10-24,-0.2,-149.35,39,158000,9350
1994-10-24,-0.2,-149.35,49,160000,9220
1994-10-24,-0.2,-149.35,59,136000,7280
1994-10-24,-0.2,-149.35,70,89990,5070
1994-10-24,-0.2,-149.35,80,34070,1220
1994-10-24,-0.2,-149.35,100,24510,NA
1994-10-24,-0.2,-149.35,119,11440,NA
1994-10-24,-0.2,-149.35,140,8620,NA
1994-10-25,-0.28,-149.22,3,109000,6980
1994-10-25,-0.28,-149.22,20,109000,7500
1994-10-25,-0.28,-149.22,30,107000,7450
1994-10-25,-0.28,-149.22,39,104000,7070
1994-10-25,-0.28,-149.22,60,90670,5600
1994-10-25,-0.28,-149.22,69,79140,5270
1994-10-25,-0.28,-149.22,80,53050,2720
1994-10-25,-0.28,-149.22,100,30110,170
1994-10-25,-0.28,-149.22,121,9420,NA
1994-10-25,-0.28,-149.22,140,2780,NA
1994-10-25,-0.25,-149.26,2,95850,8460
1994-10-25,-0.25,-149.26,20,114000,9280
1994-10-25,-0.25,-149.26,30,130000,10350
1994-10-25,-0.25,-149.26,40,138000,10200
1994-10-25,-0.25,-149.26,60,120000,7010
1994-10-25,-0.25,-149.26,68,110000,6980
1994-10-25,-0.25,-149.26,79,85500,5070
1994-10-25,-0.25,-149.26,99,34100,150
1994-10-25,-0.25,-149.26,120,15700,NA
1994-10-25,-0.25,-149.26,139,2300,NA
1994-10-25,-0.25,-149.26,50,136000,9240
1994-10-25,-0.25,-149.24,3,131000,8740
1994-10-25,-0.25,-149.24,9,131000,9050
1994-10-25,-0.25,-149.24,19,129000,9360
1994-10-25,-0.25,-149.24,30,124000,8340
1994-10-25,-0.25,-149.24,39,128000,8040
1994-10-25,-0.25,-149.24,49,118000,7590
1994-10-25,-0.25,-149.24,59,103000,6770
1994-10-25,-0.25,-149.24,69,75110,4720
1994-10-25,-0.25,-149.24,78,66700,3910
1994-10-25,-0.25,-149.24,98,34290,260
1994-10-25,-0.25,-149.24,120,15800,30
1994-10-25,-0.24,-149.25,4,137000,8920
1994-10-25,-0.24,-149.25,19,123000,8380
1994-10-25,-0.24,-149.25,30,132000,9110
1994-10-25,-0.24,-149.25,39,129000,9310
1994-10-25,-0.24,-149.25,50,116000,7330
1994-10-25,-0.24,-149.25,59,109000,6540
1994-10-25,-0.24,-149.25,69,92510,5760
1994-10-25,-0.24,-149.25,78,74630,4540
1994-10-25,-0.24,-149.25,99,31770,190
1994-10-25,-0.24,-149.25,120,16230,NA
1994-10-25,-0.24,-149.25,150,1810,NA
1994-10-26,-0.3,-149.2,2,114000,10840
1994-10-26,-0.3,-149.2,20,113000,11230
1994-10-26,-0.3,-149.2,30,127000,10720
1994-10-26,-0.3,-149.2,40,141000,10880
1994-10-26,-0.3,-149.2,50,129000,9290
1994-10-26,-0.3,-149.2,59,133000,9100
1994-10-26,-0.3,-149.2,68,108000,7310
1994-10-26,-0.3,-149.2,80,90160,7110
1994-10-26,-0.3,-149.2,99,48570,2640
1994-10-26,-0.3,-149.2,120,18140,60
1994-10-26,-0.3,-149.2,140,8720,NA
1994-10-26,-0.3,-149.2,159,1020,NA
1994-10-26,-0.3,-149.18,4,167000,12000
1994-10-26,-0.3,-149.18,19,167000,11740
1994-10-26,-0.3,-149.18,29,151000,10130
1994-10-26,-0.3,-149.18,49,158000,10940
1994-10-26,-0.3,-149.18,59,128000,8200
1994-10-26,-0.3,-149.18,69,109000,7260
1994-10-26,-0.3,-149.18,79,79020,5120
1994-10-26,-0.3,-149.18,100,34650,230
1994-10-26,-0.3,-149.18,120,12800,30
1994-10-26,-0.3,-149.18,39,157000,10670
1994-10-26,-0.3,-149.18,150,750,NA
1994-10-26,-0.3,-149.18,160,980,NA
1998-01-02,36.261,-0.589999999999975,5,4118,14892
1998-01-02,36.261,-0.589999999999975,10,4458,16199
1998-01-02,36.261,-0.589999999999975,20,6810,23788
1998-01-02,36.261,-0.589999999999975,30,4235,11827
1998-01-02,36.261,-0.589999999999975,35,2837,5938
1998-01-02,36.261,-0.589999999999975,40,1533,3000
1998-01-02,36.261,-0.589999999999975,50,425,775
1998-01-02,36.261,-0.589999999999975,80,1248,180
1998-01-02,36.261,-0.589999999999975,100,4340,196
1998-01-02,36.261,-0.589999999999975,120,3333,131
1998-01-02,36.261,-0.589999999999975,200,56,NA
1998-01-02,36.265,-1.00999999999999,5,6789,16066
1998-01-02,36.265,-1.00999999999999,10,6663,15977
1998-01-02,36.265,-1.00999999999999,20,6277,19261
1998-01-02,36.265,-1.00999999999999,30,2997,5238
1998-01-02,36.265,-1.00999999999999,40,1452,1739
1998-01-02,36.265,-1.00999999999999,45,924,908
1998-01-02,36.265,-1.00999999999999,50,634,667
1998-01-02,36.265,-1.00999999999999,60,320,436
1998-01-02,36.265,-1.00999999999999,80,119,NA
1998-01-02,36.265,-1.00999999999999,100,3092,221
1998-01-02,36.265,-1.00999999999999,120,2356,NA
1998-01-02,36.265,-1.00999999999999,150,198,NA
1998-01-02,36.265,-1.00999999999999,25,5927,18551
1998-01-02,36.265,-1.00999999999999,35,2611,3960
1998-01-02,36.265,-1.00999999999999,55,386,475
1998-01-02,36.265,-1.00999999999999,70,129,NA
1998-01-02,36.265,-1.00999999999999,90,3462,221
1998-01-02,36.265,-1.00999999999999,105,2733,182
1998-01-02,36.265,-1.00999999999999,110,2436,NA
1998-01-02,36.265,-1.00999999999999,130,746,NA
1998-01-02,36.265,-1.00999999999999,140,323,NA
1998-01-02,36.265,-1.00999999999999,25,4432,12472
1998-01-02,36.285,-0.560000000000002,5,5946,21786
1998-01-02,36.285,-0.560000000000002,20,5037,16918
1998-01-02,36.285,-0.560000000000002,40,748,660
1998-01-02,36.285,-0.560000000000002,50,609,561
1998-01-02,36.285,-0.560000000000002,60,374,806
1998-01-02,36.285,-0.560000000000002,80,228,NA
1998-01-02,36.285,-0.560000000000002,100,197,NA
1998-01-02,36.285,-0.560000000000002,150,340,NA
1998-01-02,36.286,-0.569999999999993,5,6258,17735
1998-01-02,36.286,-0.569999999999993,10,6162,17890
1998-01-02,36.286,-0.569999999999993,20,6601,17742
1998-01-02,36.286,-0.569999999999993,25,6189,17450
1998-01-02,36.286,-0.569999999999993,30,3519,10034
1998-01-02,36.286,-0.569999999999993,40,1031,890
1998-01-02,36.286,-0.569999999999993,50,1065,1309
1998-01-02,36.286,-0.569999999999993,70,16718,16093
1998-01-02,36.286,-0.569999999999993,80,7966,4522
1998-01-02,36.286,-0.569999999999993,90,4134,701
1998-01-02,36.286,-0.569999999999993,110,3701,124
1998-01-02,36.286,-0.569999999999993,150,351,NA
1998-01-03,36.256,-0.5,5,6323,16562
1998-01-03,36.256,-0.5,10,6781,16337
1998-01-03,36.256,-0.5,20,5883,16593
1998-01-03,36.256,-0.5,30,6017,15946
1998-01-03,36.256,-0.5,40,5054,13673
1998-01-03,36.256,-0.5,45,4478,11471
1998-01-03,36.256,-0.5,50,3872,5835
1998-01-03,36.256,-0.5,55,2532,3276
1998-01-03,36.256,-0.5,65,579,680
1998-01-03,36.256,-0.5,80,91,91
1998-01-03,36.256,-0.5,100,145,77
1998-01-03,36.256,-0.5,150,515,NA
1998-01-03,36.256,-0.5,120,1481,128
1998-01-03,36.258,-0.509999999999991,10,6292,19609
1998-01-03,36.258,-0.509999999999991,20,6203,19079
1998-01-03,36.258,-0.509999999999991,30,6817,17985
1998-01-03,36.258,-0.509999999999991,40,6485,16366
1998-01-03,36.258,-0.509999999999991,45,5629,16431
1998-01-03,36.258,-0.509999999999991,50,4881,11921
1998-01-03,36.258,-0.509999999999991,55,2332,2861
1998-01-03,36.258,-0.509999999999991,60,926,757
1998-01-03,36.258,-0.509999999999991,80,173,104
1998-01-03,36.258,-0.509999999999991,100,1653,272
1998-01-03,36.258,-0.509999999999991,120,2376,144
1998-01-03,36.258,-0.509999999999991,110,3985,149
1998-01-03,36.258,-0.509999999999991,150,391,NA
1998-01-04,36.195,-0.379999999999995,5,6163,20205
1998-01-04,36.195,-0.379999999999995,30,5787,14233
1998-01-04,36.195,-0.379999999999995,40,4623,12093
1998-01-04,36.195,-0.379999999999995,50,4135,9059
1998-01-04,36.195,-0.379999999999995,60,3826,7694
1998-01-04,36.195,-0.379999999999995,70,3447,6103
1998-01-04,36.195,-0.379999999999995,80,1168,1742
1998-01-04,36.195,-0.379999999999995,90,1550,1120
1998-01-04,36.195,-0.379999999999995,100,944,156
1998-01-04,36.195,-0.379999999999995,150,147,NA
1998-01-04,36.208,-0.470000000000027,5,4389,12274
1998-01-04,36.208,-0.470000000000027,10,4244,12261
1998-01-04,36.208,-0.470000000000027,20,4050,12046
1998-01-04,36.208,-0.470000000000027,35,4703,11983
1998-01-04,36.208,-0.470000000000027,50,3142,8373
1998-01-04,36.208,-0.470000000000027,55,2759,9102
1998-01-04,36.208,-0.470000000000027,60,3446,9987
1998-01-04,36.208,-0.470000000000027,70,1264,2439
1998-01-04,36.208,-0.470000000000027,80,475,1132
1998-01-04,36.208,-0.470000000000027,90,366,601
1998-01-04,36.208,-0.470000000000027,100,182,680
1998-01-04,36.208,-0.470000000000027,150,1112,NA
1998-01-04,36.208,-0.470000000000027,15,4894,12736
1998-01-04,36.208,-0.470000000000027,25,4399,11980
1998-01-04,36.208,-0.470000000000027,40,4013,11419
1998-01-04,36.208,-0.470000000000027,45,3482,8851
1998-01-04,36.208,-0.470000000000027,75,442,1409
1998-01-04,36.208,-0.470000000000027,85,1201,1683
1998-01-04,36.208,-0.470000000000027,95,587,2795
1998-01-04,36.208,-0.470000000000027,110,941,574
1998-01-05,36.181,-0.259999999999991,5,6632,16632
1998-01-05,36.181,-0.259999999999991,20,6234,17107
1998-01-05,36.181,-0.259999999999991,30,6158,16323
1998-01-05,36.181,-0.259999999999991,40,4598,14423
1998-01-05,36.181,-0.259999999999991,50,3756,11505
1998-01-05,36.181,-0.259999999999991,60,2790,8192
1998-01-05,36.181,-0.259999999999991,70,818,2110
1998-01-05,36.181,-0.259999999999991,80,265,904
1998-01-05,36.181,-0.259999999999991,90,244,777
1998-01-05,36.181,-0.259999999999991,100,787,1045
1998-01-05,36.181,-0.259999999999991,150,3519,206
1998-01-06,36.124,-0.399999999999977,15,5215,10848
1998-01-06,36.124,-0.399999999999977,30,3198,8297
1998-01-06,36.124,-0.399999999999977,40,5020,9630
1998-01-06,36.124,-0.399999999999977,50,2766,4455
1998-01-06,36.124,-0.399999999999977,60,3855,3201
1998-01-06,36.124,-0.399999999999977,80,1611,4314
1998-01-06,36.124,-0.399999999999977,90,1165,2894
1998-01-06,36.124,-0.399999999999977,100,634,1617
1998-01-06,36.124,-0.399999999999977,110,696,1469
1998-01-06,36.124,-0.399999999999977,120,515,363
1998-01-06,36.124,-0.399999999999977,150,274,NA
1998-01-06,36.124,-0.399999999999977,0,5561,13855
1998-01-06,36.124,-0.399999999999977,10,5175,12614
1998-01-06,36.124,-0.399999999999977,20,4337,10861
1998-01-06,36.124,-0.399999999999977,25,3059,9244
1998-01-06,36.124,-0.399999999999977,35,4465,10215
1998-01-06,36.124,-0.399999999999977,45,4406,7469
1998-01-06,36.124,-0.399999999999977,55,3521,3838
1998-01-06,36.124,-0.399999999999977,70,2630,3224
1998-01-06,36.124,-0.399999999999977,105,917,1686
1998-01-06,36.124,-0.399999999999977,115,604,1023
1998-01-06,36.124,-0.399999999999977,125,356,287
1998-01-06,36.127,-0.339999999999975,5,4598,15017
1998-01-06,36.127,-0.339999999999975,20,2807,5979
1998-01-06,36.127,-0.339999999999975,30,2560,4588
1998-01-06,36.127,-0.339999999999975,40,3481,4221
1998-01-06,36.127,-0.339999999999975,50,3319,3379
1998-01-06,36.127,-0.339999999999975,60,2386,3691
1998-01-06,36.127,-0.339999999999975,70,3274,4418
1998-01-06,36.127,-0.339999999999975,80,3818,4753
1998-01-06,36.127,-0.339999999999975,90,3973,3835
1998-01-06,36.127,-0.339999999999975,100,3247,3024
1998-01-06,36.127,-0.339999999999975,200,488,143
1998-01-07,36.096,-0.29000000000002,5,5220,14309
1998-01-07,36.096,-0.29000000000002,10,5357,14299
1998-01-07,36.096,-0.29000000000002,20,4124,11082
